sample_id,no_data,clouds,artificial,cultivated,broadleaf,coniferous,herbaceous,natural,snow,water
10109,0.0,0.0,0.0508575439453125,0.064422607421875,0.024017333984375,0.00189208984375,0.0113372802734375,0.0,0.0,0.84747314453125
10110,0.0,0.0,0.0187835693359375,0.26177978515625,0.1015472412109375,0.205810546875,0.0283660888671875,0.0,0.0,0.3837127685546875
10111,0.0,0.0,0.2301788330078125,0.0923004150390625,0.1755828857421875,0.0359954833984375,0.4286956787109375,0.0,0.0,0.0372467041015625
10112,0.0,0.0,0.2138214111328125,0.4480743408203125,0.0579986572265625,0.0419769287109375,0.2327880859375,0.0,0.0,0.005340576171875
10113,0.0,0.0,0.377288818359375,0.040740966796875,0.111358642578125,0.02899169921875,0.21728515625,0.0,0.0,0.224334716796875
10114,0.0,0.0,0.01904296875,0.1334686279296875,0.0948638916015625,0.029022216796875,0.64697265625,0.0057525634765625,0.0,0.0708770751953125
10115,0.0,0.0,0.048858642578125,0.1877593994140625,0.184173583984375,0.0322723388671875,0.5435638427734375,0.000396728515625,0.0,0.0029754638671875
10116,0.0,0.0,0.021881103515625,0.0756988525390625,0.26983642578125,0.1616668701171875,0.4132843017578125,0.0,0.0,0.0576324462890625
10117,0.0,0.0,0.065826416015625,0.0642547607421875,0.2685699462890625,0.2597808837890625,0.2630157470703125,0.0,0.0,0.07855224609375
10118,0.0,0.0,0.0088958740234375,0.949981689453125,0.0161285400390625,0.0,0.024993896484375,0.0,0.0,0.0
10119,0.0,0.0,0.075775146484375,0.8238677978515625,0.027252197265625,0.0012054443359375,0.0700531005859375,0.0001983642578125,0.0,0.00164794921875
10120,0.0,0.0,0.0615081787109375,0.5555267333984375,0.0229949951171875,0.0102691650390625,0.3346099853515625,0.0037689208984375,0.0,0.011322021484375
10121,0.0,0.0,0.169586181640625,0.27276611328125,0.0773162841796875,0.0155181884765625,0.375213623046875,0.028076171875,0.0,0.0615234375
10122,0.0,0.0,0.0148773193359375,0.587493896484375,0.1504364013671875,0.0013427734375,0.2441864013671875,0.00048828125,0.0,0.0011749267578125
10123,0.0,0.0,0.1595611572265625,0.0137481689453125,0.0843963623046875,0.019561767578125,0.6529998779296875,0.0,0.0,0.069732666015625
10124,0.0,0.0,0.0967559814453125,0.629425048828125,0.0786590576171875,0.0080413818359375,0.1871185302734375,0.0,0.0,0.0
10125,0.0,0.0,0.2069549560546875,0.395050048828125,0.09881591796875,0.0100860595703125,0.266448974609375,0.0045318603515625,0.0,0.0181121826171875
10126,0.0,0.0,0.18353271484375,0.0969696044921875,0.10479736328125,0.012969970703125,0.5745086669921875,0.000701904296875,0.0,0.026519775390625
10127,0.0,0.0,0.0355072021484375,0.6486968994140625,0.08392333984375,0.004852294921875,0.22576904296875,0.0001983642578125,0.0,0.0010528564453125
10128,0.0,0.0,0.0054168701171875,0.7428741455078125,0.0476837158203125,0.0033721923828125,0.1995697021484375,0.0,0.0,0.0010833740234375
10129,0.0,0.0,0.3983917236328125,0.1446075439453125,0.1148529052734375,0.0247955322265625,0.057830810546875,0.0,0.0,0.259521484375
10130,0.0,0.0,0.20867919921875,0.1949462890625,0.204925537109375,0.148529052734375,0.073699951171875,0.0,0.0,0.169219970703125
10131,0.0,0.0,0.0646209716796875,0.4818267822265625,0.105865478515625,0.0081939697265625,0.3365325927734375,0.000152587890625,0.0,0.0028076171875
10132,0.0,0.0,0.1070709228515625,0.1551055908203125,0.112823486328125,0.0412750244140625,0.2276763916015625,0.0,0.0,0.356048583984375
10133,0.0,0.0,0.017791748046875,0.188232421875,0.321868896484375,0.030364990234375,0.434112548828125,0.0,0.0,0.00762939453125
10134,0.0,0.0,0.067626953125,0.0669403076171875,0.151397705078125,0.1713714599609375,0.5400238037109375,0.0,0.0,0.0026397705078125
10135,0.0,0.0,0.062469482421875,0.562347412109375,0.05767822265625,0.00640869140625,0.3075103759765625,3.0517578125e-05,0.0,0.0035552978515625
10136,0.0,0.0,0.0130615234375,0.1533966064453125,0.30023193359375,0.011077880859375,0.5213623046875,0.0,0.0,0.0008697509765625
10137,0.0,0.0,0.024261474609375,0.2262725830078125,0.2199554443359375,0.01202392578125,0.5031890869140625,0.00018310546875,0.0,0.0141143798828125
10138,0.0,0.0,0.1652984619140625,0.4547576904296875,0.125762939453125,0.02264404296875,0.2030487060546875,0.0008544921875,0.0,0.0276336669921875
10139,0.0,0.0,0.0928192138671875,0.1908721923828125,0.1874542236328125,0.1521453857421875,0.0627593994140625,0.0,0.0,0.3139495849609375
10140,0.0,0.0,0.02923583984375,0.0563201904296875,0.221405029296875,0.176666259765625,0.278717041015625,0.0,0.0,0.2376556396484375
10141,0.0,0.0,0.0355224609375,0.0217437744140625,0.1107025146484375,0.0205078125,0.7791748046875,0.0,0.0,0.0323486328125
10142,0.0,0.0,0.0587615966796875,0.0112457275390625,0.1559600830078125,0.0316925048828125,0.6503448486328125,0.0,0.0,0.0919952392578125
10143,0.0,0.0,0.1601715087890625,0.0252685546875,0.1333465576171875,0.02764892578125,0.392547607421875,0.0,0.0,0.261016845703125
10144,0.0,0.0,0.1194610595703125,0.042266845703125,0.24407958984375,0.1212615966796875,0.1106414794921875,0.0,0.0,0.3622894287109375
10145,0.0,0.0,0.0264129638671875,0.0667266845703125,0.2289276123046875,0.1502838134765625,0.5047760009765625,0.0,0.0,0.0228729248046875
10146,0.0,0.0,0.0053558349609375,0.0855712890625,0.1354522705078125,0.367462158203125,0.00628662109375,0.0,0.0,0.399871826171875
10147,0.0,0.0,0.0187530517578125,0.1259918212890625,0.0992279052734375,0.269561767578125,0.285888671875,3.0517578125e-05,0.0,0.2005462646484375
10148,0.0,0.0,0.0127410888671875,0.129486083984375,0.151641845703125,0.03839111328125,0.665008544921875,0.0,0.0,0.0027313232421875
10149,0.0,0.0,0.0493621826171875,0.2045440673828125,0.0600128173828125,0.0184478759765625,0.0142974853515625,0.0,0.0,0.6533355712890625
10150,0.0,0.0,0.0001373291015625,0.0538482666015625,0.076141357421875,0.0062408447265625,0.0285797119140625,0.0,0.0,0.835052490234375
10151,0.0,0.0,0.089935302734375,0.0499725341796875,0.037841796875,0.0420989990234375,0.292755126953125,0.000244140625,0.0,0.487152099609375
10152,0.0,0.0,0.005859375,0.0932464599609375,0.28326416015625,0.1334075927734375,0.4821319580078125,0.0,0.0,0.0020904541015625
10153,0.0,0.0,0.0,0.2411956787109375,0.2982635498046875,0.200714111328125,0.0622100830078125,0.0,0.0,0.1976165771484375
10154,0.0,0.0,0.002044677734375,0.1892852783203125,0.0496063232421875,0.0269012451171875,0.04388427734375,0.0,0.0,0.6882781982421875
10155,0.0,0.0,0.0011138916015625,0.1635589599609375,0.062774658203125,0.180389404296875,0.0283203125,0.0,0.0,0.5638427734375
10156,0.0,0.0,0.315673828125,0.0870208740234375,0.0890350341796875,0.040985107421875,0.0888671875,0.0,0.0,0.37841796875
10157,0.0,0.0,0.0627288818359375,0.02191162109375,0.2589874267578125,0.108154296875,0.37091064453125,0.0,0.0,0.17730712890625
10158,0.0,0.0,0.13311767578125,0.0263519287109375,0.265960693359375,0.15582275390625,0.30377197265625,0.0,0.0,0.1149749755859375
10159,0.0,0.0,0.0514373779296875,0.0212860107421875,0.1222686767578125,0.04901123046875,0.6164093017578125,0.0,0.0,0.13958740234375
10160,0.0,0.0,0.1280670166015625,0.0178375244140625,0.1220550537109375,0.0301361083984375,0.4965057373046875,0.0,0.0,0.2053985595703125
10161,0.0,0.0,0.0017547607421875,0.027740478515625,0.20513916015625,0.492584228515625,0.2299652099609375,0.0,0.0,0.042816162109375
10162,0.0,0.0,0.003143310546875,0.0305328369140625,0.136077880859375,0.4849090576171875,0.3223724365234375,0.0,0.0,0.0229644775390625
10163,0.0,0.0,0.0030059814453125,0.893646240234375,0.0561370849609375,0.0,0.047210693359375,0.0,0.0,0.0
10164,0.0,0.0,0.0145263671875,0.773712158203125,0.0815277099609375,0.0001983642578125,0.130035400390625,0.0,0.0,0.0
10165,0.0,0.0,0.0089569091796875,0.8187255859375,0.036773681640625,0.0101318359375,0.1254119873046875,0.0,0.0,0.0
10166,0.0,0.0,0.0118560791015625,0.8292083740234375,0.03961181640625,3.0517578125e-05,0.118988037109375,0.0,0.0,0.00030517578125
10167,0.0,0.0,0.0407257080078125,0.065673828125,0.154541015625,0.2092742919921875,0.0922393798828125,0.0,0.0,0.4375457763671875
10168,0.0,0.0,0.1865997314453125,0.5209503173828125,0.0111083984375,0.04266357421875,0.1478424072265625,0.02752685546875,0.0,0.0633087158203125
10169,0.0,0.0,0.083770751953125,0.2347564697265625,0.246246337890625,0.0095367431640625,0.386871337890625,0.0007171630859375,0.0,0.0381011962890625
10170,0.0,0.0,0.090728759765625,0.140777587890625,0.163055419921875,0.01251220703125,0.58282470703125,0.0,0.0,0.010101318359375
10171,0.0,0.0,0.0073394775390625,0.21551513671875,0.1447906494140625,0.00274658203125,0.6295013427734375,0.0,0.0,0.0001068115234375
10172,0.0,0.0,0.0533905029296875,0.219818115234375,0.07513427734375,0.0068359375,0.641204833984375,0.0003204345703125,0.0,0.0032958984375
10173,0.0,0.0,0.052886962890625,0.706085205078125,0.06011962890625,0.010223388671875,0.170623779296875,0.0,0.0,6.103515625e-05
10174,0.0,0.0,0.192718505859375,0.3571929931640625,0.1011505126953125,0.0196075439453125,0.2917327880859375,1.52587890625e-05,0.0,0.0375823974609375
10175,0.0,0.0,0.39276123046875,0.075653076171875,0.04632568359375,0.0254669189453125,0.0679473876953125,0.0001068115234375,0.0,0.3917388916015625
10176,0.0,0.0,0.15228271484375,0.1087799072265625,0.1030426025390625,0.0242919921875,0.457855224609375,0.0007171630859375,0.0,0.1530303955078125
10177,0.0,0.0,0.0242919921875,0.0460357666015625,0.0774078369140625,0.0306396484375,0.813812255859375,0.0,0.0,0.0078125
10178,0.0,0.0,0.056396484375,0.050445556640625,0.1695404052734375,0.1764373779296875,0.2359619140625,0.0,0.0,0.31121826171875
10179,0.0,0.0,0.124908447265625,0.047515869140625,0.1926116943359375,0.0567779541015625,0.5413818359375,3.0517578125e-05,0.0,0.036773681640625
10180,0.0,0.0,0.154205322265625,0.166748046875,0.204833984375,0.0106201171875,0.4617919921875,0.0,0.0,0.001800537109375
10181,0.0,0.0,0.0774993896484375,0.773712158203125,0.0374908447265625,0.004364013671875,0.10693359375,0.0,0.0,0.0
10182,0.0,0.0,0.050384521484375,0.389556884765625,0.03033447265625,0.001495361328125,0.5274505615234375,0.0,0.0,0.0007781982421875
10183,0.0,0.0,0.0029449462890625,0.6904296875,0.0433349609375,0.002227783203125,0.2610626220703125,0.0,0.0,0.0
10184,0.0,0.0,0.0062408447265625,0.4905242919921875,0.052642822265625,0.000885009765625,0.44970703125,0.0,0.0,0.0
10185,0.0,0.0,0.06317138671875,0.1494903564453125,0.127044677734375,0.0101776123046875,0.64996337890625,0.0,0.0,0.000152587890625
10186,0.0,0.0,0.0655364990234375,0.0430908203125,0.2116851806640625,0.08453369140625,0.5660400390625,0.0,0.0,0.02911376953125
10187,0.0,0.0,0.036407470703125,0.059722900390625,0.0884246826171875,0.0022735595703125,0.8076629638671875,0.0,0.0,0.0055084228515625
10188,0.0,0.0,0.0574951171875,0.0661163330078125,0.1875457763671875,0.0415496826171875,0.6447601318359375,0.0,0.0,0.002532958984375
10189,0.0,0.0,0.2026519775390625,0.0858001708984375,0.133758544921875,0.05194091796875,0.4900360107421875,0.0,0.0,0.0358123779296875
10190,0.0,0.0,0.20245361328125,0.0525970458984375,0.2375946044921875,0.0667572021484375,0.1376495361328125,0.0,0.0,0.302947998046875
10191,0.0,0.0,0.410186767578125,0.0712127685546875,0.1298370361328125,0.023712158203125,0.0468597412109375,0.0,0.0,0.3181915283203125
10192,0.0,0.0,0.0064697265625,0.163421630859375,0.27545166015625,0.281768798828125,0.26348876953125,0.0,0.0,0.0093994140625
10193,0.0,0.0,0.005035400390625,0.338775634765625,0.1902618408203125,0.2090911865234375,0.037567138671875,0.0,0.0,0.219268798828125
10194,0.0,0.0,0.0034332275390625,0.0711517333984375,0.070648193359375,0.0037384033203125,0.0182342529296875,0.0,0.0,0.832794189453125
10195,0.0,0.0,0.3397674560546875,0.1281890869140625,0.063079833984375,0.0274810791015625,0.125091552734375,0.0003509521484375,0.0,0.3160400390625
10196,0.0,0.0,0.002685546875,0.007080078125,0.11651611328125,0.029052734375,0.84466552734375,0.0,0.0,0.0
10197,0.0,0.0,0.00115966796875,0.1645050048828125,0.2443695068359375,0.128814697265625,0.0372467041015625,0.0,0.0,0.4239044189453125
10198,0.0,0.0,0.0003204345703125,0.07269287109375,0.0955657958984375,0.0046844482421875,0.12615966796875,0.0,0.0,0.7005767822265625
10199,0.0,0.0,0.00054931640625,0.0706787109375,0.0305023193359375,9.1552734375e-05,0.0238494873046875,0.0,0.0,0.87432861328125
10200,0.0,0.0,0.1634521484375,0.1422271728515625,0.3269805908203125,0.14874267578125,0.1951904296875,0.0,0.0,0.023406982421875
10201,0.0,0.0,0.0617218017578125,0.13214111328125,0.0563201904296875,0.0292816162109375,0.6508636474609375,0.0044097900390625,0.0,0.0652618408203125
10202,0.0,0.0,0.3268890380859375,0.207183837890625,0.0515289306640625,0.0744476318359375,0.1347198486328125,0.0025634765625,0.0,0.202667236328125
10203,0.0,0.0,0.0564117431640625,0.0391845703125,0.1867218017578125,0.0843658447265625,0.6226959228515625,0.0,0.0,0.0106201171875
10204,0.0,0.0,0.12384033203125,0.05072021484375,0.192840576171875,0.052490234375,0.5632781982421875,0.0,0.0,0.0168304443359375
10205,0.0,0.0,0.0339202880859375,0.04876708984375,0.132568359375,0.0200042724609375,0.7628936767578125,0.0,0.0,0.0018463134765625
10206,0.0,0.0,0.0191650390625,0.0533447265625,0.2042236328125,0.0603790283203125,0.598907470703125,7.62939453125e-05,0.0,0.06390380859375
10207,0.0,0.0,0.0146484375,0.05908203125,0.21282958984375,0.3856353759765625,0.28326416015625,0.0,0.0,0.0445404052734375
10208,0.0,0.0,0.0498809814453125,0.0326080322265625,0.258758544921875,0.24884033203125,0.3879547119140625,0.0,0.0,0.0219573974609375
10209,0.0,0.0,0.0,0.9596099853515625,0.0301361083984375,0.0032501220703125,0.0070037841796875,0.0,0.0,0.0
10210,0.0,0.0,0.0430755615234375,0.85107421875,0.0572052001953125,0.0037994384765625,0.0448455810546875,0.0,0.0,0.0
10211,0.0,0.0,0.001861572265625,0.932708740234375,0.028900146484375,0.0,0.036529541015625,0.0,0.0,0.0
10212,0.0,0.0,0.0158843994140625,0.0369110107421875,0.1460418701171875,0.0014495849609375,0.799713134765625,0.0,0.0,0.0
10213,0.0,0.0,0.006622314453125,0.8023529052734375,0.0715789794921875,0.0015106201171875,0.1179351806640625,0.0,0.0,0.0
10214,0.0,0.0,0.24041748046875,0.38470458984375,0.0160675048828125,0.006591796875,0.2476654052734375,0.0225677490234375,0.0,0.0819854736328125
10215,0.0,0.0,0.3437042236328125,0.24542236328125,0.0089111328125,0.0054473876953125,0.279541015625,0.0150909423828125,0.0,0.1018829345703125
10216,0.0,0.0,0.105712890625,0.47967529296875,0.0484161376953125,0.0029754638671875,0.36199951171875,1.52587890625e-05,0.0,0.0012054443359375
10217,0.0,0.0,0.0553131103515625,0.632354736328125,0.089996337890625,0.000823974609375,0.2215118408203125,0.0,0.0,0.0
10218,0.0,0.0,0.0922088623046875,0.6212158203125,0.0500335693359375,0.0078277587890625,0.222808837890625,0.00390625,0.0,0.0019989013671875
10219,0.0,0.0,0.02154541015625,0.7822113037109375,0.1119384765625,0.001434326171875,0.0828704833984375,0.0,0.0,0.0
10220,0.0,0.0,0.0256195068359375,0.3694000244140625,0.1805419921875,0.016448974609375,0.407989501953125,0.0,0.0,0.0
10221,0.0,0.0,0.1893310546875,0.0533447265625,0.1229705810546875,0.0685272216796875,0.4909820556640625,0.0,0.0,0.0748443603515625
10222,0.0,0.0,0.35015869140625,0.0389556884765625,0.130889892578125,0.0724945068359375,0.21978759765625,0.0,0.0,0.187713623046875
10223,0.0,0.0,0.042205810546875,0.146636962890625,0.2206878662109375,0.204010009765625,0.198944091796875,0.0,0.0,0.1875152587890625
10224,0.0,0.0,0.0616302490234375,0.368743896484375,0.267120361328125,0.0471954345703125,0.243927001953125,0.0,0.0,0.011383056640625
10225,0.0,0.0,0.1319122314453125,0.156158447265625,0.128997802734375,0.0241241455078125,0.5244293212890625,0.00018310546875,0.0,0.0341949462890625
10226,0.0,0.0,0.0,0.755767822265625,0.0238189697265625,0.0,0.2204132080078125,0.0,0.0,0.0
10227,0.0,0.0,0.0005645751953125,0.96075439453125,0.0333251953125,0.0,0.0053558349609375,0.0,0.0,0.0
10228,0.0,0.0,0.00909423828125,0.5954437255859375,0.0618438720703125,0.0037689208984375,0.3298492431640625,0.0,0.0,0.0
10229,0.0,0.0,0.031829833984375,0.1192474365234375,0.1027374267578125,0.0113525390625,0.7328948974609375,0.0,0.0,0.0019378662109375
10230,0.0,0.0,0.034759521484375,0.1907501220703125,0.169677734375,0.01708984375,0.516876220703125,0.0,0.0,0.0708465576171875
10231,0.0,0.0,0.011749267578125,0.0469207763671875,0.262176513671875,0.195709228515625,0.4014434814453125,0.0,0.0,0.082000732421875
10232,0.0,0.0,0.0686798095703125,0.015228271484375,0.2008056640625,0.1479339599609375,0.512847900390625,0.0,0.0,0.05450439453125
10233,0.0,0.0,0.1040802001953125,0.0543975830078125,0.2735443115234375,0.2443695068359375,0.2671051025390625,0.0,0.0,0.0565032958984375
10234,0.0,0.0,0.0939178466796875,0.139373779296875,0.092437744140625,0.02862548828125,0.5255889892578125,0.0,0.0,0.12005615234375
10235,0.0,0.0,0.038787841796875,0.051544189453125,0.2557525634765625,0.33587646484375,0.3144989013671875,0.0,0.0,0.0035400390625
10236,0.0,0.0,0.1478424072265625,0.102203369140625,0.17633056640625,0.2652435302734375,0.0525360107421875,0.0,0.0,0.2558441162109375
10237,0.0,0.0,0.036102294921875,0.06280517578125,0.12164306640625,0.0335235595703125,0.725494384765625,0.00030517578125,0.0,0.0201263427734375
10238,0.0,0.0,0.040618896484375,0.0144195556640625,0.1097869873046875,0.010498046875,0.821380615234375,0.0,0.0,0.0032958984375
10239,0.0,0.0,0.0055694580078125,0.0814056396484375,0.059051513671875,0.0254974365234375,0.007476806640625,0.0,0.0,0.8209991455078125
10240,0.0,0.0,0.04534912109375,0.09356689453125,0.0782623291015625,0.0022430419921875,0.0354156494140625,0.0,0.0,0.7451629638671875
10241,0.0,0.0,0.0,0.210113525390625,0.19940185546875,0.4529876708984375,0.103973388671875,0.0,0.0,0.0335235595703125
10242,0.0,0.0,0.0001678466796875,0.1122894287109375,0.12762451171875,0.0052642822265625,0.7546539306640625,0.0,0.0,0.0
10243,0.0,0.0,0.201507568359375,0.319427490234375,0.0695953369140625,0.018585205078125,0.0575103759765625,0.0,0.0,0.3333740234375
10244,0.0,0.0,4.57763671875e-05,0.0662994384765625,0.05810546875,0.0,0.0318603515625,0.0,0.0,0.84368896484375
10245,0.0,0.0,0.0313262939453125,0.0204925537109375,0.179107666015625,0.0311126708984375,0.51812744140625,0.0,0.0,0.2198333740234375
10246,0.0,0.0,0.0057220458984375,0.061004638671875,0.0518341064453125,0.0007476806640625,0.0147552490234375,0.0006103515625,0.0,0.865325927734375
10247,0.0,0.0,0.0144500732421875,0.0967254638671875,0.1569671630859375,0.0151519775390625,0.638519287109375,0.0,0.0,0.07818603515625
10248,0.0,0.0,0.0133819580078125,0.0263214111328125,0.24365234375,0.098419189453125,0.6115875244140625,0.0,0.0,0.0066375732421875
10249,0.0,0.0,0.03948974609375,0.0588531494140625,0.2009429931640625,0.151702880859375,0.396942138671875,0.0,0.0,0.152069091796875
10250,0.0,0.0,0.0095062255859375,0.1067047119140625,0.12322998046875,0.087127685546875,0.02587890625,0.0,0.0,0.647552490234375
10251,0.0,0.0,0.082427978515625,0.0850067138671875,0.147735595703125,0.0799407958984375,0.0770721435546875,0.0,0.0,0.5278167724609375
10252,0.0,0.0,0.009735107421875,0.05364990234375,0.158355712890625,0.396026611328125,0.0204620361328125,0.0,0.0,0.3617706298828125
10253,0.0,0.0,0.0125732421875,0.042266845703125,0.2074432373046875,0.409515380859375,0.0340118408203125,0.0,0.0,0.294189453125
10254,0.0,0.0,0.1261444091796875,0.6560211181640625,0.058563232421875,0.0095062255859375,0.042083740234375,0.0162811279296875,0.0,0.091400146484375
10255,0.0,0.0,0.27423095703125,0.496856689453125,0.03875732421875,0.0311279296875,0.0891571044921875,0.008819580078125,0.0,0.0610504150390625
10256,0.0,0.0,0.0239715576171875,0.0274658203125,0.2257080078125,0.0967254638671875,0.108917236328125,0.0,0.0,0.5172119140625
10257,0.0,0.0,0.07073974609375,0.398162841796875,0.070953369140625,0.0019683837890625,0.3570709228515625,0.0259552001953125,0.0,0.0751495361328125
10258,0.0,0.0,0.00738525390625,0.5275115966796875,0.1712493896484375,0.001617431640625,0.2921295166015625,0.0,0.0,0.0001068115234375
10259,0.0,0.0,0.0999603271484375,0.63055419921875,0.05419921875,0.0054931640625,0.17822265625,0.0020751953125,0.0,0.0294952392578125
10260,0.0,0.0,0.06219482421875,0.7238311767578125,0.03424072265625,0.001373291015625,0.1640625,0.001312255859375,0.0,0.0129852294921875
10261,0.0,0.0,0.0786285400390625,0.65704345703125,0.023193359375,0.0055694580078125,0.2342376708984375,0.000762939453125,0.0,0.0005645751953125
10262,0.0,0.0,0.0198822021484375,0.8455963134765625,0.0276947021484375,0.0108642578125,0.0959625244140625,0.0,0.0,0.0
10263,0.0,0.0,0.262603759765625,0.1140289306640625,0.1493682861328125,0.0808258056640625,0.3530426025390625,3.0517578125e-05,0.0,0.04010009765625
10264,0.0,0.0,0.0943756103515625,0.16510009765625,0.3571929931640625,0.050201416015625,0.292938232421875,0.0,0.0,0.040191650390625
10265,0.0,0.0,0.0030059814453125,0.2472381591796875,0.217315673828125,0.00872802734375,0.5228424072265625,0.0,0.0,0.0008697509765625
10266,0.0,0.0,0.026763916015625,0.08526611328125,0.1514434814453125,0.0283660888671875,0.7010955810546875,0.000335693359375,0.0,0.0067291259765625
10267,0.0,0.0,0.1242523193359375,0.0700836181640625,0.0745391845703125,0.0758819580078125,0.2831268310546875,0.0001678466796875,0.0,0.3719482421875
10268,0.0,0.0,0.0367431640625,0.2798004150390625,0.160736083984375,0.01812744140625,0.492034912109375,0.000732421875,0.0,0.0118255615234375
10269,0.0,0.0,0.194732666015625,0.2618255615234375,0.180419921875,0.0401153564453125,0.310211181640625,0.0,0.0,0.0126953125
10270,0.0,0.0,0.0130157470703125,0.34814453125,0.332855224609375,0.00341796875,0.3025665283203125,0.0,0.0,0.0
10271,0.0,0.0,0.017608642578125,0.20135498046875,0.113433837890625,0.0029296875,0.664642333984375,0.0,0.0,3.0517578125e-05
10272,0.0,0.0,0.1745147705078125,0.245208740234375,0.011932373046875,0.013153076171875,0.5082244873046875,0.0086517333984375,0.0,0.0383148193359375
10273,0.0,0.0,0.0229949951171875,0.174102783203125,0.10284423828125,0.02294921875,0.670379638671875,0.0001983642578125,0.0,0.00653076171875
10274,0.0,0.0,0.02606201171875,0.2448577880859375,0.1026611328125,0.201446533203125,0.18792724609375,0.000213623046875,0.0,0.2368316650390625
10275,0.0,0.0,0.0217742919921875,0.08941650390625,0.0666046142578125,0.05712890625,0.022003173828125,0.0,0.0,0.743072509765625
10276,0.0,0.0,0.104644775390625,0.029510498046875,0.108306884765625,0.075775146484375,0.340301513671875,0.0,0.0,0.341461181640625
10277,0.0,0.0,0.0620880126953125,0.061370849609375,0.1646270751953125,0.1776123046875,0.3890228271484375,0.0,0.0,0.1452789306640625
10278,0.0,0.0,0.1319427490234375,0.07635498046875,0.108001708984375,0.002838134765625,0.20013427734375,0.0,0.0,0.4807281494140625
10279,0.0,0.0,0.0299530029296875,0.0384063720703125,0.2720184326171875,0.4141082763671875,0.1963348388671875,0.0,0.0,0.0491790771484375
10280,0.0,0.0,0.049774169921875,0.030975341796875,0.27105712890625,0.197357177734375,0.448760986328125,0.0,0.0,0.0020751953125
10281,0.0,0.0,0.1257781982421875,0.04510498046875,0.23321533203125,0.1400146484375,0.3460845947265625,0.0,0.0,0.10980224609375
10282,0.0,0.0,0.0228271484375,0.1294403076171875,0.153289794921875,0.2489166259765625,0.44061279296875,0.0,0.0,0.004913330078125
10283,0.0,0.0,0.079681396484375,0.0355682373046875,0.1976470947265625,0.107452392578125,0.57489013671875,0.0,0.0,0.0047607421875
10284,0.0,0.0,0.4156646728515625,0.044281005859375,0.09796142578125,0.06829833984375,0.1037139892578125,0.0,0.0,0.27008056640625
